Algorithm,time,n
sorted_python,1.9073486328125e-06,1
sorted_python,2.1457672119140625e-06,51
sorted_python,1.1920928955078125e-06,101
sorted_python,9.5367431640625e-07,151
sorted_python,9.5367431640625e-07,201
sorted_python,9.5367431640625e-07,251
sorted_python,9.5367431640625e-07,301
sorted_python,7.152557373046875e-07,351
sorted_python,7.152557373046875e-07,401
sorted_python,9.5367431640625e-07,451
sorted_python,4.0531158447265625e-06,501
sorted_python,1.9073486328125e-06,551
sorted_python,1.9073486328125e-06,601
sorted_python,4.0531158447265625e-06,651
sorted_python,3.0994415283203125e-06,701
sorted_python,5.245208740234375e-06,751
sorted_python,2.1457672119140625e-06,801
sorted_python,5.0067901611328125e-06,851
sorted_python,3.0994415283203125e-06,901
sorted_python,5.9604644775390625e-06,951
sorted_python,4.76837158203125e-06,1001
sorted_python,6.9141387939453125e-06,1051
sorted_python,5.0067901611328125e-06,1101
sorted_python,2.86102294921875e-06,1151
sorted_python,4.0531158447265625e-06,1201
sorted_python,7.867813110351562e-06,1251
sorted_python,5.7220458984375e-06,1301
sorted_python,4.0531158447265625e-06,1351
sorted_python,5.0067901611328125e-06,1401
sorted_python,4.0531158447265625e-06,1451
sorted_python,4.76837158203125e-06,1501
sorted_python,4.0531158447265625e-06,1551
sorted_python,4.0531158447265625e-06,1601
sorted_python,5.9604644775390625e-06,1651
sorted_python,3.814697265625e-06,1701
sorted_python,8.106231689453125e-06,1751
sorted_python,4.76837158203125e-06,1801
sorted_python,5.0067901611328125e-06,1851
sorted_python,5.0067901611328125e-06,1901
sorted_python,3.814697265625e-06,1951
sorted_python,6.9141387939453125e-06,2001
sorted_python,5.9604644775390625e-06,2051
sorted_python,5.0067901611328125e-06,2101
sorted_python,5.0067901611328125e-06,2151
sorted_python,4.291534423828125e-06,2201
sorted_python,7.867813110351562e-06,2251
sorted_python,6.198883056640625e-06,2301
sorted_python,6.198883056640625e-06,2351
sorted_python,1.0013580322265625e-05,2401
sorted_python,6.9141387939453125e-06,2451
sorted_python,1.3113021850585938e-05,2501
sorted_python,1.4066696166992188e-05,2551
sorted_python,1.1920928955078125e-05,2601
sorted_python,1.1205673217773438e-05,2651
sorted_python,7.867813110351562e-06,2701
sorted_python,6.9141387939453125e-06,2751
sorted_python,7.867813110351562e-06,2801
sorted_python,7.867813110351562e-06,2851
sorted_python,7.867813110351562e-06,2901
sorted_python,6.9141387939453125e-06,2951
sorted_python,6.9141387939453125e-06,3001
sorted_python,6.9141387939453125e-06,3051
sorted_python,7.152557373046875e-06,3101
sorted_python,8.821487426757812e-06,3151
sorted_python,8.821487426757812e-06,3201
sorted_python,2.5033950805664062e-05,3251
sorted_python,1.9788742065429688e-05,3301
sorted_python,1.8835067749023438e-05,3351
sorted_python,1.4781951904296875e-05,3401
sorted_python,1.8835067749023438e-05,3451
sorted_python,1.621246337890625e-05,3501
sorted_python,1.2874603271484375e-05,3551
sorted_python,1.430511474609375e-05,3601
sorted_python,1.7881393432617188e-05,3651
sorted_python,1.4066696166992188e-05,3701
sorted_python,1.0967254638671875e-05,3751
sorted_python,1.0967254638671875e-05,3801
sorted_python,1.0967254638671875e-05,3851
sorted_python,1.0967254638671875e-05,3901
sorted_python,1.0013580322265625e-05,3951
sorted_python,1.2159347534179688e-05,4001
sorted_python,1.0967254638671875e-05,4051
sorted_python,1.2159347534179688e-05,4101
sorted_python,1.1920928955078125e-05,4151
sorted_python,1.2159347534179688e-05,4201
sorted_python,3.314018249511719e-05,4251
sorted_python,2.7894973754882812e-05,4301
sorted_python,1.811981201171875e-05,4351
sorted_python,2.5987625122070312e-05,4401
sorted_python,2.002716064453125e-05,4451
sorted_python,1.811981201171875e-05,4501
sorted_python,2.4080276489257812e-05,4551
sorted_python,1.6927719116210938e-05,4601
sorted_python,2.193450927734375e-05,4651
sorted_python,1.811981201171875e-05,4701
sorted_python,1.5020370483398438e-05,4751
sorted_python,1.2636184692382812e-05,4801
sorted_python,1.3828277587890625e-05,4851
sorted_python,1.4781951904296875e-05,4901
sorted_python,1.2874603271484375e-05,4951
sorted_python,1.3828277587890625e-05,5001
sorted_python,1.3113021850585938e-05,5051
sorted_python,1.430511474609375e-05,5101
sorted_python,1.2874603271484375e-05,5151
sorted_python,1.4781951904296875e-05,5201
sorted_python,1.4066696166992188e-05,5251
sorted_python,3.1948089599609375e-05,5301
sorted_python,3.1948089599609375e-05,5351
sorted_python,2.47955322265625e-05,5401
sorted_python,2.288818359375e-05,5451
sorted_python,2.5033950805664062e-05,5501
sorted_python,1.9073486328125e-05,5551
sorted_python,2.002716064453125e-05,5601
sorted_python,1.811981201171875e-05,5651
sorted_python,1.6689300537109375e-05,5701
sorted_python,1.7881393432617188e-05,5751
sorted_python,1.6927719116210938e-05,5801
sorted_python,1.71661376953125e-05,5851
sorted_python,1.7881393432617188e-05,5901
sorted_python,1.7881393432617188e-05,5951
sorted_python,1.7881393432617188e-05,6001
sorted_python,2.002716064453125e-05,6051
sorted_python,1.811981201171875e-05,6101
sorted_python,2.3126602172851562e-05,6151
sorted_python,2.09808349609375e-05,6201
sorted_python,1.8835067749023438e-05,6251
sorted_python,2.6226043701171875e-05,6301
sorted_python,2.2172927856445312e-05,6351
sorted_python,4.1961669921875e-05,6401
sorted_python,3.1948089599609375e-05,6451
sorted_python,3.695487976074219e-05,6501
sorted_python,3.0994415283203125e-05,6551
sorted_python,2.5987625122070312e-05,6601
sorted_python,2.2172927856445312e-05,6651
sorted_python,3.170967102050781e-05,6701
sorted_python,2.9802322387695312e-05,6751
sorted_python,3.981590270996094e-05,6801
sorted_python,2.9802322387695312e-05,6851
sorted_python,3.62396240234375e-05,6901
sorted_python,4.38690185546875e-05,6951
sorted_python,6.794929504394531e-05,7001
sorted_python,3.218650817871094e-05,7051
sorted_python,3.1948089599609375e-05,7101
sorted_python,2.47955322265625e-05,7151
sorted_python,2.4080276489257812e-05,7201
sorted_python,4.076957702636719e-05,7251
sorted_python,3.62396240234375e-05,7301
sorted_python,3.0040740966796875e-05,7351
sorted_python,2.8848648071289062e-05,7401
sorted_python,2.5033950805664062e-05,7451
sorted_python,3.266334533691406e-05,7501
sorted_python,2.8133392333984375e-05,7551
sorted_python,2.8371810913085938e-05,7601
sorted_python,3.910064697265625e-05,7651
sorted_python,3.266334533691406e-05,7701
sorted_python,2.9802322387695312e-05,7751
sorted_python,3.62396240234375e-05,7801
sorted_python,3.504753112792969e-05,7851
sorted_python,4.601478576660156e-05,7901
sorted_python,3.5762786865234375e-05,7951
sorted_python,3.0994415283203125e-05,8001
sorted_python,7.915496826171875e-05,8051
sorted_python,4.506111145019531e-05,8101
sorted_python,4.1961669921875e-05,8151
sorted_python,3.504753112792969e-05,8201
sorted_python,3.4809112548828125e-05,8251
sorted_python,3.1948089599609375e-05,8301
sorted_python,3.5762786865234375e-05,8351
sorted_python,3.5762786865234375e-05,8401
sorted_python,3.1948089599609375e-05,8451
sorted_python,3.0994415283203125e-05,8501
sorted_python,3.075599670410156e-05,8551
sorted_python,4.00543212890625e-05,8601
sorted_python,5.3882598876953125e-05,8651
sorted_python,5.91278076171875e-05,8701
sorted_python,4.00543212890625e-05,8751
sorted_python,3.5762786865234375e-05,8801
sorted_python,3.0040740966796875e-05,8851
sorted_python,5.3882598876953125e-05,8901
sorted_python,4.8160552978515625e-05,8951
sorted_python,4.220008850097656e-05,9001
sorted_python,4.291534423828125e-05,9051
sorted_python,3.1948089599609375e-05,9101
sorted_python,3.1948089599609375e-05,9151
sorted_python,7.081031799316406e-05,9201
sorted_python,5.5789947509765625e-05,9251
sorted_python,5.507469177246094e-05,9301
sorted_python,4.100799560546875e-05,9351
sorted_python,3.3855438232421875e-05,9401
sorted_python,3.409385681152344e-05,9451
sorted_python,3.2901763916015625e-05,9501
sorted_python,3.314018249511719e-05,9551
sorted_python,6.413459777832031e-05,9601
sorted_python,3.3855438232421875e-05,9651
sorted_python,3.266334533691406e-05,9701
sorted_python,3.409385681152344e-05,9751
sorted_python,7.581710815429688e-05,9801
sorted_python,5.2928924560546875e-05,9851
sorted_python,4.57763671875e-05,9901
sorted_python,4.8160552978515625e-05,9951
sorted_python,4.506111145019531e-05,10001
sorted_python,3.5762786865234375e-05,10051
sorted_python,3.62396240234375e-05,10101
sorted_python,3.4809112548828125e-05,10151
sorted_python,3.695487976074219e-05,10201
sorted_python,3.600120544433594e-05,10251
sorted_python,3.409385681152344e-05,10301
sorted_python,8.082389831542969e-05,10351
sorted_python,5.793571472167969e-05,10401
sorted_python,5.4836273193359375e-05,10451
sorted_python,4.506111145019531e-05,10501
sorted_python,6.389617919921875e-05,10551
sorted_python,3.5762786865234375e-05,10601
sorted_python,5.5789947509765625e-05,10651
sorted_python,3.4809112548828125e-05,10701
sorted_python,3.790855407714844e-05,10751
sorted_python,3.6716461181640625e-05,10801
sorted_python,3.719329833984375e-05,10851
sorted_python,3.695487976074219e-05,10901
sorted_python,3.695487976074219e-05,10951
sorted_python,3.790855407714844e-05,11001
sorted_python,3.790855407714844e-05,11051
sorted_python,3.790855407714844e-05,11101
sorted_python,5.221366882324219e-05,11151
sorted_python,3.886222839355469e-05,11201
sorted_python,3.886222839355469e-05,11251
sorted_python,3.814697265625e-05,11301
sorted_python,4.1961669921875e-05,11351
sorted_python,3.981590270996094e-05,11401
sorted_python,3.981590270996094e-05,11451
sorted_python,4.1961669921875e-05,11501
sorted_python,3.981590270996094e-05,11551
sorted_python,4.076957702636719e-05,11601
sorted_python,4.100799560546875e-05,11651
sorted_python,3.981590270996094e-05,11701
sorted_python,4.076957702636719e-05,11751
sorted_python,4.1961669921875e-05,11801
sorted_python,4.1961669921875e-05,11851
sorted_python,4.1961669921875e-05,11901
sorted_python,4.1961669921875e-05,11951
sorted_python,4.220008850097656e-05,12001
sorted_python,4.1961669921875e-05,12051
sorted_python,4.1961669921875e-05,12101
sorted_python,4.1961669921875e-05,12151
sorted_python,4.410743713378906e-05,12201
sorted_python,4.291534423828125e-05,12251
sorted_python,4.315376281738281e-05,12301
sorted_python,4.291534423828125e-05,12351
sorted_python,4.410743713378906e-05,12401
sorted_python,4.291534423828125e-05,12451
sorted_python,4.410743713378906e-05,12501
sorted_python,7.605552673339844e-05,12551
sorted_python,6.29425048828125e-05,12601
sorted_python,4.982948303222656e-05,12651
sorted_python,4.506111145019531e-05,12701
sorted_python,4.7206878662109375e-05,12751
sorted_python,4.601478576660156e-05,12801
sorted_python,4.601478576660156e-05,12851
sorted_python,5.7697296142578125e-05,12901
sorted_python,4.76837158203125e-05,12951
sorted_python,4.6253204345703125e-05,13001
sorted_python,4.482269287109375e-05,13051
sorted_python,4.887580871582031e-05,13101
sorted_python,4.673004150390625e-05,13151
sorted_python,4.8160552978515625e-05,13201
sorted_python,4.7206878662109375e-05,13251
sorted_python,4.696846008300781e-05,13301
sorted_python,4.696846008300781e-05,13351
sorted_python,4.673004150390625e-05,13401
sorted_python,4.696846008300781e-05,13451
sorted_python,4.792213439941406e-05,13501
sorted_python,4.792213439941406e-05,13551
sorted_python,4.982948303222656e-05,13601
sorted_python,4.982948303222656e-05,13651
sorted_python,4.887580871582031e-05,13701
sorted_python,4.887580871582031e-05,13751
sorted_python,4.9114227294921875e-05,13801
sorted_python,4.982948303222656e-05,13851
sorted_python,4.9114227294921875e-05,13901
sorted_python,5.0067901611328125e-05,13951
sorted_python,5.1021575927734375e-05,14001
sorted_python,5.0067901611328125e-05,14051
sorted_python,5.1021575927734375e-05,14101
sorted_python,6.079673767089844e-05,14151
sorted_python,5.1021575927734375e-05,14201
sorted_python,5.1021575927734375e-05,14251
sorted_python,5.1021575927734375e-05,14301
sorted_python,7.390975952148438e-05,14351
sorted_python,5.817413330078125e-05,14401
sorted_python,6.580352783203125e-05,14451
sorted_python,7.176399230957031e-05,14501
sorted_python,5.984306335449219e-05,14551
sorted_python,7.295608520507812e-05,14601
sorted_python,7.200241088867188e-05,14651
sorted_python,6.723403930664062e-05,14701
sorted_python,6.29425048828125e-05,14751
sorted_python,9.608268737792969e-05,14801
sorted_python,8.487701416015625e-05,14851
sorted_python,6.699562072753906e-05,14901
sorted_python,5.602836608886719e-05,14951
sorted_python,5.507469177246094e-05,15001
sorted_python,5.507469177246094e-05,15051
sorted_python,5.507469177246094e-05,15101
sorted_python,5.793571472167969e-05,15151
sorted_python,5.698204040527344e-05,15201
sorted_python,5.698204040527344e-05,15251
sorted_python,5.7220458984375e-05,15301
sorted_python,5.7220458984375e-05,15351
sorted_python,9.012222290039062e-05,15401
sorted_python,5.793571472167969e-05,15451
sorted_python,5.817413330078125e-05,15501
sorted_python,6.198883056640625e-05,15551
sorted_python,6.699562072753906e-05,15601
sorted_python,6.985664367675781e-05,15651
sorted_python,8.988380432128906e-05,15701
sorted_python,6.580352783203125e-05,15751
sorted_python,6.103515625e-05,15801
sorted_python,7.295608520507812e-05,15851
sorted_python,6.794929504394531e-05,15901
sorted_python,6.413459777832031e-05,15951
sorted_python,6.413459777832031e-05,16001
sorted_python,6.222724914550781e-05,16051
sorted_python,5.984306335449219e-05,16101
sorted_python,0.00013399124145507812,16151
sorted_python,8.487701416015625e-05,16201
sorted_python,7.414817810058594e-05,16251
sorted_python,6.079673767089844e-05,16301
sorted_python,6.198883056640625e-05,16351
sorted_python,6.318092346191406e-05,16401
sorted_python,6.29425048828125e-05,16451
sorted_python,6.318092346191406e-05,16501
sorted_python,6.222724914550781e-05,16551
sorted_python,6.079673767089844e-05,16601
sorted_python,6.318092346191406e-05,16651
sorted_python,6.29425048828125e-05,16701
sorted_python,6.29425048828125e-05,16751
sorted_python,6.413459777832031e-05,16801
sorted_python,6.413459777832031e-05,16851
sorted_python,6.389617919921875e-05,16901
sorted_python,6.389617919921875e-05,16951
sorted_python,6.699562072753906e-05,17001
sorted_python,6.699562072753906e-05,17051
sorted_python,7.200241088867188e-05,17101
sorted_python,6.699562072753906e-05,17151
sorted_python,6.604194641113281e-05,17201
sorted_python,0.000102996826171875,17251
sorted_python,8.20159912109375e-05,17301
sorted_python,6.699562072753906e-05,17351
sorted_python,6.794929504394531e-05,17401
sorted_python,6.723403930664062e-05,17451
sorted_python,6.699562072753906e-05,17501
sorted_python,6.890296936035156e-05,17551
sorted_python,6.794929504394531e-05,17601
sorted_python,6.794929504394531e-05,17651
sorted_python,6.794929504394531e-05,17701
sorted_python,6.818771362304688e-05,17751
sorted_python,6.723403930664062e-05,17801
sorted_python,6.818771362304688e-05,17851
sorted_python,6.818771362304688e-05,17901
sorted_python,6.818771362304688e-05,17951
sorted_python,6.914138793945312e-05,18001
sorted_python,6.985664367675781e-05,18051
sorted_python,6.890296936035156e-05,18101
sorted_python,0.00011801719665527344,18151
sorted_python,8.702278137207031e-05,18201
sorted_python,7.295608520507812e-05,18251
sorted_python,7.081031799316406e-05,18301
sorted_python,7.009506225585938e-05,18351
sorted_python,7.295608520507812e-05,18401
sorted_python,7.200241088867188e-05,18451
sorted_python,7.128715515136719e-05,18501
sorted_python,7.200241088867188e-05,18551
sorted_python,7.200241088867188e-05,18601
sorted_python,7.200241088867188e-05,18651
sorted_python,7.081031799316406e-05,18701
sorted_python,7.104873657226562e-05,18751
sorted_python,7.295608520507812e-05,18801
sorted_python,7.295608520507812e-05,18851
sorted_python,7.176399230957031e-05,18901
sorted_python,7.295608520507812e-05,18951
sorted_python,7.295608520507812e-05,19001
sorted_python,8.797645568847656e-05,19051
sorted_python,7.414817810058594e-05,19101
sorted_python,7.510185241699219e-05,19151
sorted_python,7.605552673339844e-05,19201
sorted_python,8.392333984375e-05,19251
sorted_python,7.605552673339844e-05,19301
sorted_python,7.605552673339844e-05,19351
sorted_python,0.00010704994201660156,19401
sorted_python,0.00032806396484375,19451
sorted_python,0.00011301040649414062,19501
sorted_python,8.392333984375e-05,19551
sorted_python,7.867813110351562e-05,19601
sorted_python,7.724761962890625e-05,19651
sorted_python,7.772445678710938e-05,19701
sorted_python,7.796287536621094e-05,19751
sorted_python,7.796287536621094e-05,19801
sorted_python,7.796287536621094e-05,19851
sorted_python,7.796287536621094e-05,19901
sorted_python,7.915496826171875e-05,19951
sorted_python,7.987022399902344e-05,20001
sorted_python,7.915496826171875e-05,20051
sorted_python,7.987022399902344e-05,20101
sorted_python,7.891654968261719e-05,20151
sorted_python,7.915496826171875e-05,20201
sorted_python,9.012222290039062e-05,20251
sorted_python,8.487701416015625e-05,20301
sorted_python,0.0001308917999267578,20351
sorted_python,9.012222290039062e-05,20401
sorted_python,8.20159912109375e-05,20451
sorted_python,0.00013685226440429688,20501
sorted_python,0.00010180473327636719,20551
sorted_python,8.416175842285156e-05,20601
sorted_python,8.296966552734375e-05,20651
sorted_python,8.20159912109375e-05,20701
sorted_python,8.392333984375e-05,20751
sorted_python,8.296966552734375e-05,20801
sorted_python,0.00010967254638671875,20851
sorted_python,0.0001850128173828125,20901
sorted_python,0.00012993812561035156,20951
sorted_python,0.00010609626770019531,21001
sorted_python,0.00013113021850585938,21051
sorted_python,9.131431579589844e-05,21101
sorted_python,0.000102996826171875,21151
sorted_python,0.00012803077697753906,21201
sorted_python,0.00010204315185546875,21251
sorted_python,9.799003601074219e-05,21301
sorted_python,8.869171142578125e-05,21351
sorted_python,8.821487426757812e-05,21401
sorted_python,8.606910705566406e-05,21451
sorted_python,8.606910705566406e-05,21501
sorted_python,8.726119995117188e-05,21551
sorted_python,8.702278137207031e-05,21601
sorted_python,8.821487426757812e-05,21651
sorted_python,8.821487426757812e-05,21701
sorted_python,0.00014495849609375,21751
sorted_python,9.894371032714844e-05,21801
sorted_python,0.00010991096496582031,21851
sorted_python,8.726119995117188e-05,21901
sorted_python,8.797645568847656e-05,21951
sorted_python,8.869171142578125e-05,22001
sorted_python,8.7738037109375e-05,22051
sorted_python,8.797645568847656e-05,22101
sorted_python,8.893013000488281e-05,22151
sorted_python,0.00011420249938964844,22201
sorted_python,9.012222290039062e-05,22251
sorted_python,8.893013000488281e-05,22301
sorted_python,9.107589721679688e-05,22351
sorted_python,9.822845458984375e-05,22401
sorted_python,9.298324584960938e-05,22451
sorted_python,0.00019598007202148438,22501
sorted_python,0.00011301040649414062,22551
sorted_python,9.298324584960938e-05,22601
sorted_python,9.298324584960938e-05,22651
sorted_python,9.202957153320312e-05,22701
sorted_python,0.00011372566223144531,22751
sorted_python,9.298324584960938e-05,22801
sorted_python,9.274482727050781e-05,22851
sorted_python,9.179115295410156e-05,22901
sorted_python,9.322166442871094e-05,22951
sorted_python,9.322166442871094e-05,23001
sorted_python,9.322166442871094e-05,23051
sorted_python,9.322166442871094e-05,23101
sorted_python,9.489059448242188e-05,23151
sorted_python,9.512901306152344e-05,23201
sorted_python,9.393692016601562e-05,23251
sorted_python,9.489059448242188e-05,23301
sorted_python,9.489059448242188e-05,23351
sorted_python,9.489059448242188e-05,23401
sorted_python,9.489059448242188e-05,23451
sorted_python,9.512901306152344e-05,23501
sorted_python,9.489059448242188e-05,23551
sorted_python,9.608268737792969e-05,23601
sorted_python,9.703636169433594e-05,23651
sorted_python,9.703636169433594e-05,23701
sorted_python,9.703636169433594e-05,23751
sorted_python,9.799003601074219e-05,23801
sorted_python,0.0002167224884033203,23851
sorted_python,0.00012087821960449219,23901
sorted_python,0.00021409988403320312,23951
sorted_python,0.00012302398681640625,24001
sorted_python,9.870529174804688e-05,24051
sorted_python,9.799003601074219e-05,24101
sorted_python,9.894371032714844e-05,24151
sorted_python,0.00010776519775390625,24201
sorted_python,9.918212890625e-05,24251
sorted_python,9.918212890625e-05,24301
sorted_python,9.918212890625e-05,24351
sorted_python,0.00010085105895996094,24401
sorted_python,0.00010085105895996094,24451
sorted_python,0.0001690387725830078,24501
sorted_python,0.00011420249938964844,24551
sorted_python,0.00010180473327636719,24601
sorted_python,0.00014901161193847656,24651
sorted_python,0.00011014938354492188,24701
sorted_python,0.00011301040649414062,24751
sorted_python,0.00014591217041015625,24801
sorted_python,0.000102996826171875,24851
sorted_python,0.0001399517059326172,24901
sorted_python,0.00011014938354492188,24951
sorted_python,0.00013518333435058594,25001
sorted_python,0.00011181831359863281,25051
sorted_python,0.0001049041748046875,25101
sorted_python,0.00011706352233886719,25151
sorted_python,0.00012993812561035156,25201
sorted_python,0.00011706352233886719,25251
sorted_python,0.00011014938354492188,25301
sorted_python,0.0002319812774658203,25351
sorted_python,0.00012993812561035156,25401
sorted_python,0.00011801719665527344,25451
sorted_python,0.00011539459228515625,25501
sorted_python,0.00011181831359863281,25551
sorted_python,0.00011205673217773438,25601
sorted_python,0.00010895729064941406,25651
sorted_python,0.00011491775512695312,25701
sorted_python,0.00011420249938964844,25751
sorted_python,0.0001361370086669922,25801
sorted_python,0.00011014938354492188,25851
sorted_python,0.00010800361633300781,25901
sorted_python,0.00013709068298339844,25951
sorted_python,0.00011587142944335938,26001
sorted_python,0.00011515617370605469,26051
sorted_python,0.00011420249938964844,26101
sorted_python,0.00010991096496582031,26151
sorted_python,0.00011110305786132812,26201
sorted_python,0.00018310546875,26251
sorted_python,0.0001239776611328125,26301
sorted_python,0.00012803077697753906,26351
sorted_python,0.00011897087097167969,26401
sorted_python,0.00011706352233886719,26451
sorted_python,0.00011610984802246094,26501
sorted_python,0.00011181831359863281,26551
sorted_python,0.000164031982421875,26601
sorted_python,0.00012111663818359375,26651
sorted_python,0.00011682510375976562,26701
sorted_python,0.00011324882507324219,26751
sorted_python,0.00019288063049316406,26801
sorted_python,0.00013017654418945312,26851
sorted_python,0.00013017654418945312,26901
sorted_python,0.00012087821960449219,26951
sorted_python,0.00011801719665527344,27001
sorted_python,0.000125885009765625,27051
sorted_python,0.00011992454528808594,27101
sorted_python,0.00011920928955078125,27151
sorted_python,0.0001652240753173828,27201
sorted_python,0.00011706352233886719,27251
sorted_python,0.00011587142944335938,27301
sorted_python,0.00011968612670898438,27351
sorted_python,0.00011682510375976562,27401
sorted_python,0.0001239776611328125,27451
sorted_python,0.00015211105346679688,27501
sorted_python,0.00017499923706054688,27551
sorted_python,0.00013589859008789062,27601
sorted_python,0.00015211105346679688,27651
sorted_python,0.0001289844512939453,27701
sorted_python,0.00012683868408203125,27751
sorted_python,0.0001270771026611328,27801
sorted_python,0.00014281272888183594,27851
sorted_python,0.00012803077697753906,27901
sorted_python,0.00012421607971191406,27951
sorted_python,0.00017833709716796875,28001
sorted_python,0.00012803077697753906,28051
sorted_python,0.0001232624053955078,28101
sorted_python,0.00012493133544921875,28151
sorted_python,0.00012111663818359375,28201
sorted_python,0.00012087821960449219,28251
sorted_python,0.00012803077697753906,28301
sorted_python,0.0001251697540283203,28351
sorted_python,0.00012493133544921875,28401
sorted_python,0.00012493133544921875,28451
sorted_python,0.0001232624053955078,28501
sorted_python,0.0001342296600341797,28551
sorted_python,0.00012993812561035156,28601
sorted_python,0.000125885009765625,28651
sorted_python,0.0001270771026611328,28701
sorted_python,0.0001308917999267578,28751
sorted_python,0.00012803077697753906,28801
sorted_python,0.00013113021850585938,28851
sorted_python,0.0002110004425048828,28901
sorted_python,0.000125885009765625,28951
sorted_python,0.0001678466796875,29001
sorted_python,0.0001659393310546875,29051
sorted_python,0.00017786026000976562,29101
sorted_python,0.00015282630920410156,29151
sorted_python,0.0001468658447265625,29201
sorted_python,0.00015807151794433594,29251
sorted_python,0.00013589859008789062,29301
sorted_python,0.00013494491577148438,29351
sorted_python,0.0002701282501220703,29401
sorted_python,0.00018405914306640625,29451
sorted_python,0.00013685226440429688,29501
sorted_python,0.00013184547424316406,29551
sorted_python,0.00021123886108398438,29601
sorted_python,0.0001430511474609375,29651
sorted_python,0.0001392364501953125,29701
sorted_python,0.00013709068298339844,29751
sorted_python,0.00013494491577148438,29801
sorted_python,0.0002129077911376953,29851
sorted_python,0.0001442432403564453,29901
sorted_python,0.00013899803161621094,29951
sorted_python,0.00013899803161621094,30001
sorted_python,0.00013399124145507812,30051
sorted_python,0.0002779960632324219,30101
sorted_python,0.0001499652862548828,30151
sorted_python,0.0001437664031982422,30201
sorted_python,0.0001671314239501953,30251
sorted_python,0.00013303756713867188,30301
sorted_python,0.0001399517059326172,30351
sorted_python,0.00013899803161621094,30401
sorted_python,0.0001399517059326172,30451
sorted_python,0.0001361370086669922,30501
sorted_python,0.0001430511474609375,30551
sorted_python,0.0001728534698486328,30601
sorted_python,0.0001430511474609375,30651
sorted_python,0.0001399517059326172,30701
sorted_python,0.00014400482177734375,30751
sorted_python,0.00019502639770507812,30801
sorted_python,0.00017189979553222656,30851
sorted_python,0.0001380443572998047,30901
sorted_python,0.00014734268188476562,30951
sorted_python,0.00022983551025390625,31001
sorted_python,0.00016617774963378906,31051
sorted_python,0.0001430511474609375,31101
sorted_python,0.00018525123596191406,31151
sorted_python,0.0001430511474609375,31201
sorted_python,0.00013899803161621094,31251
sorted_python,0.00014495849609375,31301
sorted_python,0.00015306472778320312,31351
sorted_python,0.0002002716064453125,31401
sorted_python,0.0001499652862548828,31451
sorted_python,0.00014495849609375,31501
sorted_python,0.0001556873321533203,31551
sorted_python,0.00014472007751464844,31601
sorted_python,0.00014495849609375,31651
sorted_python,0.00014400482177734375,31701
sorted_python,0.00014209747314453125,31751
sorted_python,0.0001418590545654297,31801
sorted_python,0.00015401840209960938,31851
sorted_python,0.00015115737915039062,31901
sorted_python,0.0001499652862548828,31951
sorted_python,0.0001800060272216797,32001
sorted_python,0.0001780986785888672,32051
sorted_python,0.00019097328186035156,32101
sorted_python,0.00015807151794433594,32151
sorted_python,0.00015473365783691406,32201
sorted_python,0.00015306472778320312,32251
sorted_python,0.000148773193359375,32301
sorted_python,0.0001480579376220703,32351
sorted_python,0.00015401840209960938,32401
sorted_python,0.00015115737915039062,32451
sorted_python,0.00015282630920410156,32501
sorted_python,0.0001506805419921875,32551
sorted_python,0.00015473365783691406,32601
sorted_python,0.00015401840209960938,32651
sorted_python,0.0001499652862548828,32701
sorted_python,0.0001499652862548828,32751
sorted_python,0.00015616416931152344,32801
sorted_python,0.0001888275146484375,32851
sorted_python,0.0001857280731201172,32901
sorted_python,0.00015807151794433594,32951
sorted_python,0.00015807151794433594,33001
sorted_python,0.00015807151794433594,33051
sorted_python,0.0002028942108154297,33101
sorted_python,0.00015401840209960938,33151
sorted_python,0.0003139972686767578,33201
sorted_python,0.0001800060272216797,33251
sorted_python,0.00017309188842773438,33301
sorted_python,0.00017213821411132812,33351
sorted_python,0.00015473365783691406,33401
